id,name,image_url,description,rarity
MMKTC-045,“めめめのくらげ”ファミリー,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-045_C.jpg,"These are the characters called F.R.I.E.N.D.s and they appear in Takashi Murakami's film directorial debut, Jellyfish Eyes, released in April 2013.
“F.R.I.E.N.D."" is an acronym(?) for ""life-Form Resonance Inner Energy Negative emotion and Disaster prevention” and they are virtual creatures born when they resonate with the negative energy in children’s heart (...so goes the premise of the story).
Including these main characters such as Kurage-bo, Luxor, and Miss Ko2, there are currently 250 types of F.R.I.E.N.D.s in finalized forms.
2024",C
MMKTC-046,いーことちゃん わるいことくん ”ワーイ”,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-046_C.jpg,"Takashi Murakami served as a late-night radio personality on TOKYO FM for 11 years and 4 months, from November 2002 to March 2014. On a special year-end program that ran from the end of 2005 to the New Year’s Day of 2006, he was the main MC. On that occasion, he created the characters that would become the program’s icons, Miss Good Thing and Mr. Bad Thing.
2023 / 57.7 x 54.2cm / Acrylic on canvas mounted on wood panel",C
MMKTC-047,ぶりっこ ゆめらいおん,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-047_C.jpg,"Created in 2006 as the mascot of the TV station Tokyo Metropolitan Television (TOKYO MX), this adorable character with its mane of seven colors has also been turned into a sculpture, which was unveiled at the Palace of Versailles in 2010.
2023 / 44 x 31.2cm Acrylic on canvas mounted on wood panel",C
MMKTC-048,もののけフラワーの親子,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-048_C.jpg,"The original Double-faced Flower, a flower of the future that has supposedly undergone mutations due to today’s gene editing technology and exposure to chemicals, first appeared as the visuals for ComplexCon in 2019. In the 2024 exhibition, Takashi Murakami Mononoke Kyoto, at the Kyoto City KYOCERA Museum of art in Kyoto, Japan, it became the main character of the show as the Mononoke Flower.
2024",C
MMKTC-049,タコの親子,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-049_C.jpg,"Takashi Murakami's Octopus character, inspired by the Japanese proverb, ""an octopus eats its own leg,"" symbolizes desperation. This work depicts an octopus with only seven legs because it has eaten one of its own legs. Ridiculing himself for his lack of talent, Murakami likens this behavior of an octopus in need of food to his process of recycling his own work, as well as to his company, Kaikai Kiki, eating away at its own capital in dire straits. On the other hand, it also has a positive connotation of daring to abandon the past for the sake of one's own evolution and growth. This work is a portrait of an octopus family doing just that.
2024",C
MMKTC-050,僕とPOM スウィートメモーリー,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-050_C.jpg,"“POM & Me"" is a painting of Murakami and his beloved late dog, POM.
POM was a female mutt Murakami met and adopted in 2009 when she was a puppy born at an inn on Yoron Island, one of the islands of Kagoshima.
POM lived in Murakami's production studio until the end of her life at the age of 11 years and 3 months and was the poster dog of the studio, loved by the staff and numerous visitors alike. Murakami says she vividly lives on in his memory to this day.
In addition to paintings, POM has been the motif of sculptures as well.
2024",C
MMKTC-051,カイカイ,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-051_C.jpg,"In the renowned book by the Japanese art historian Nobuo Tsuji, Lineage of Eccentrics, he mentions a word in the eulogy of Kanō Eitoku, the fourth-generation master of the Kanō school, by his disciple: kaikaikiki. It means ""entirely out of ordinary, very mysterious and bizarre,"" and Murakami, who resonated with it, borrowed this word as the name of his painting studio. Later, he separated Kaikai and Kiki and made them into characters. One of them is Kaikai.
2022 / 93 × 55.7 × 33.6cm / Sculpture: FRP, urethane paint, stainless steel, and corian",C
MMKTC-052,キキ,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-052_C.jpg,"In the renowned book by the Japanese art historian Nobuo Tsuji, Lineage of Eccentrics, he mentions a word in the eulogy of Kanō Eitoku, the fourth-generation master of the Kanō school, by his disciple: kaikaikiki. It means ""entirely out of ordinary, very mysterious and bizarre,"" and Murakami, who resonated with it, borrowed this word as the name of his painting studio. Later, he separated Kaikai and Kiki and made them into characters. One of them is Kiki.
2022 / 77.5 × 57.6 × 37.5 cm / Sculpture: FRP, urethane paint, stainless steel, and corian",C
MMKTC-053,カイカイキキの誕生,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-053_C.jpg,"The word ""kaikaikiki"", which was used to eulogize Kanō Eitoku, the genius of the Kanō school, means ""unprecedented and penetrates even the ultimate beauty.” Murakami believes that one of the maxims of Japanese art is the apprentice system, which is frowned upon in today’s society, and that the supreme embodiment of this art is the Kanō school. He named the organization he founded after the word that praised Kanō Eitoku, the master of this school. Kaikai and Kiki were made into characters because the word sounded cute when pronounced. The center speech bubble in this painting tells the story of their birth.
2023-2024 / 41.7 x 33.5 cm / Acrylic on canvas mounted on wood panel",C
MMKTC-054,Mr. DOB Teeth Bared,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-054_C.jpg,"Mr. DOB is a character created in 1993. This three-dimensional work depicts Mr. DOB transformed from his normal form, melting down. Also known as ""Melting DOB"", the figure is characterized by the multiplying eyes, as well as the increased number of colors and complexity of textures. This figure was produced by BAIT and released at ComplexCon in 2016.
Original modeling: BAIT + Kaikai Kiki Sculpt / Figure production: BAIT
2016-2017 / 266.7 X 342.9 X 279.4 mm / Soft vinyl",C
MMKTC-055,Mr. DOB Teeth Bared Gold Edition,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-055_C.jpg,"Mr. DOB is a character created in 1993. This three-dimensional work depicts Mr. DOB transformed from his normal form, melting down. Also known as ""Melting DOB"", the figure is characterized by the multiplying eyes, as well as the increased number of colors and complexity of textures. This figure was produced by BAIT and released as a special edition at ComplexCon in 2016.
Original modeling: BAIT + Kaikai Kiki Sculpt / Figure production: BAIT
2016-2017 / 266.7 X 342.9 X 279.4 mm / Soft vinyl",C
MMKTC-056,DOBtopus UFUFU,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-056_C.jpg,"The character DOBtopus, a fusion of DOB and an octopus, was created for the 2017 edition of ComplexCon, an event for which Murakami served as a Host Committee member and Art Director for three years, at the request of the event’s founder Marc Ecko. The figure, made in collaboration with BAIT, depicts the character singing.
Original modeling: BAIT + Kaikai Kiki Sculpt / Figure production: BAIT
2017 / 266.7 x 342.9 x 279.4 mm / Soft vinyl",C
MMKTC-057,DOBtopus UWAWA,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-057_C.jpg,"The character DOBtopus, a fusion of DOB and an octopus, was created for the 2017 edition of ComplexCon, an event for which Murakami served as a Host Committee member and Art Director for three years, at the request of the event’s founder Marc Ecko. The figure, made in collaboration with BAIT, depicts the character screaning.
Original modeling: BAIT + Kaikai Kiki Sculpt / Figure production: BAIT
2017 / 228.6 x 292.1 x 266.7 mm / Soft vinyl",C
MMKTC-058,村上隆のスーパーフラットミュージアム,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-058_C.jpg,"These are Shokugan collectible toys from ""Takashi Murakami's Superfat Museum"", a collaboration between Kaiyodo, which created a boom for bonus figurines that come with chocolates, and Takashi Murakami. From left to right: ""HIROPON"", ""Inochi-kun"", ""Mr. Oval"", ""Melting DOB"", ""Kaikai Kiki & Flower"", ""Mushrooms"", ""Rumble-kun"", ""Machikado-kun"", ""Mr. DOB & Mushrooms"", and "" Miss Ko²"". It is unusual for an artwork to be made into a Shokugan figure. A total of 10 types were sold at convenience stores.
Sculptors: Bome, Tomohide Enoki, Eisaku Kito
Shokugan figures produced by Kaiyodo
2003 / 4 x 11.5 cm / Total 10 types / Shokugan, lacquer-based paint (oil-based), ATBC_PVC, ABS",C
MMKTC-059,X-RAY FLOWERS,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-059_C.jpg,"A soft vinyl collaboration between Takashi Murakami and HIDDY, the owner of the long-established SECRET BASE, which has an office in Uraharajuku. HIDDY has dedicated his life to soft vinyl since the dawn of the soft vinyl history in Uraharajuku. The theme of this collaboration was Murakami’s encounter with the history of Urahara soft vinyl. The main body features a skeleton Flower with a Skull Flower inside. The package is decorated with colorful Murakami Flowers and is designed to resemble a flowerpot.
Original modeling: KAIKAI KIKI SCULPT / Figure production: SECRET BASE ENTERTAINMENT
2022 / 282 x 192 x 145mm / Soft vinyl",C
MMKTC-060,POM & ME,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-060_C.jpg,"This figure of Takashi Murakami and his beloved late dog, POM, was unveiled at the Kaikai Kiki booth at ComplexCon in 2018.
Tetsuya Tamanoi was in charge of the original modeling, which was scanned and converted into digital sculpting. The transparent part was then sculpted into three-dimensional object by Takashi Inui of Plastic Mania.
It is currently being manufactured in hard plastic by Instinctoy and Mighty Jaxx and is scheduled to be released.
Original Modeling: Tetsuya Tamanoi / Transparent parts: Takashi Inui, Plastic Mania / Figure production: Instinctoy, Mighty Jaxx
2018- (in production) / 323 × 139 × 243 mm / Soft vinyl, ABS",C
MMKTC-061,Inochi Doll / Version: Yamamoto,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-061_C.jpg,"Inochi-kun is one of Murakami's representative sculptural works. Inspired by Stanley Kubrick's A.I. film project, the theme of this ambitious work with the child-like robot motif is the question: “What is ‘human form’ in Japan, a country with advanced robotics?” This is an art figure in the form of a dress-up doll based on this concept. Of the five different types in the series, this card features the ""AP2 Yamamoto"".
Original Modeling: Eisaku Kito
Figure Production: Medicom Toy
2004 / 140 x 58.4 x 29.2 mm / ABS, PVC / Head: steel plate / Uniform: cotton, polyester, nylon / Shoes: soft vinyl / School bag: artificial leather / Hat: cotton, artificial leather, NP-PVC, magnet, iron",C
MMKTC-062,巨大人造猿人ZERO,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-062_C.jpg,"Humans have a predilection for anthropomorphic humanoid robots and ape-men as self-portraits. In particular, there are many movies, documentaries, etc. about ape-men, and Murakami has created a monster in this context.
The original model was first created as digital data by Kaikai Kiki's Sculpting Studio, which was then completed by JIYURO.
The figure will be made into a sofubi figure by Kaikai KikiSoft Vinyl Factory.
Original modeling: JIYURO / Figure production: Kaikai Kiki
2020- (in production) / 380 x 255 x 125 mm / Soft vinyl",C
MMKTC-063,鮮血をささげよ,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-063_C.jpg,"This is a painting with a sense of impermanence as its theme. It expresses the fate of all living beings, that we will all eventually end up becoming skulls. It captures the transience and transformation of life, presenting a philosophical perspective on the inevitable process by which all existence comes to an end.
2019 / 300 x 235cm / Acrylic on canvas mounted on aluminum frame",C
MMKTC-064,獅子の親子と桜図,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-064_C.jpg,"This work was inspired by the Edo-period painter Sakaki Hyakken’s “Shakkyo at Mt. Tendai”, a painting on fusuma door panels of the former Jimon-in Temple. Based on the work that is a Japanese interpretation of a motif derived from China’s Southern Song paintings, in this Murakami version the main character, a lion, is newly redesigned, the stone bridge has morphed into cherry blossoms, and lion cubs were added. Murakami has reinterpreted the painting as a symbol of impermanence and rebirth.
This is a so-called commissioned work for a client. As far as the content of the work goes, it is anything-goes, like a packed bento box.
2023-2024 / 240 x 525 cm / Acrylic on canvas mounted on wood panel
As this is a horizontally long painting, it is divided into three cards. This card shows the left end of the painting.",C
MMKTC-065,獅子の親子と桜図,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-065_C.jpg,"This work was inspired by the Edo-period painter Sakaki Hyakken’s “Shakkyo at Mt. Tendai”, a painting on fusuma door panels of the former Jimon-in Temple. Based on the work that is a Japanese interpretation of a motif derived from China’s Southern Song paintings, in this Murakami version the main character, a lion, is newly redesigned, the stone bridge has morphed into cherry blossoms, and lion cubs were added. Murakami has reinterpreted the painting as a symbol of impermanence and rebirth.
It's an all-star gathering of Murakami's popular characters, including DOB, Kaikai Kiki, Flowerball, and Cherry Blossoms in full bloom.
2023-2024 / 240 x 525 cm / Acrylic on canvas mounted on wood panel
As this is a horizontally long painting, it is divided into three cards. This card shows the center section of the painting.",C
MMKTC-066,獅子の親子と桜図,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-066_C.jpg,"This work was inspired by the Edo-period painter Sakaki Hyakken’s “Shakkyo at Mt. Tendai”, a painting on fusuma door panels of the former Jimon-in Temple. Based on the work that is a Japanese interpretation of a motif derived from China’s Southern Song paintings, in this Murakami version the main character, a lion, is newly redesigned, the stone bridge has morphed into cherry blossoms, and lion cubs were added. Murakami has reinterpreted the painting as a symbol of impermanence and rebirth.
A heteromorphic version of Mr. DOB, a Murakami character, scoffs at the heartlessness of people and the world.
2023-2024 / 240 x 525 cm / Acrylic on canvas mounted on wood panel
As this is a horizontally long painting, it is divided into three cards. This card shows the right end of the painting.",C
MMKTC-067,村上作品の幕の内弁当のようなゴテゴテに盛った唐獅子図をなぜ制作せねばならなかったのかの言い訳,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-067_C.jpg,"This self-portrait by Takashi Murakami tells the story of the painting ""Lion Parent and Cubs with Cherry Blossoms "", which was commissioned by a collector. It spells out the excuse about how the client provided Murakami with his own original idea, based on which the painting was created, and how this was a very unusual process, which resulted in a work that was filled to the brim with elements of many Murakami characters.
2023-2024 / 60 x 50.7 cm / Acrylic on canvas mounted on wood panel",C
MMKTC-068,金色の空の夏のお花畑,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-068_C.jpg,"Although Murakami hadn’t considered the Rinpa school of painting to be very important, over time, he somehow found himself creating Rinpa-style paintings with opulent gold backgrounds. Murakami's sense of the impermanence of the world can be felt in the petals dancing in the sky.
As this is a horizontally long painting, it is divided into sections on the card. This card shows the left end of the painting.
2023-2024 / 300 x 1000 cm /Acrylic and gold leaf on canvas mounted on wood panel",C
MMKTC-069,金色の空の夏のお花畑,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-069_C.jpg,"The series that includes ""Summer Flower Garden in Golden Sky"" was first created during Murakami’s solo exhibition, Coloriage, at the Fondation Cartier pour l'art contemporain in Paris in 2002. It is based on the theme of nostalgic summer scenes found in anime, with the Flower characters spread out against the background of cumulonimbus clouds. The sky is adorned with gold leaf, reflecting the shift in animation themes seen prior to the pandemic, shows the influence of Ogata Kōrin.
As this is a horizontally long painting, it is divided into sections on the card. This card shows the center section of the painting.
2023-2024 / 300 x 1000 cm / Acrylic and gold leaf on canvas mounted on wood panel",C
MMKTC-070,金色の空の夏のお花畑,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-070_C.jpg,"The floral motifs are derived from the Japanese painting tradition of setugekka (snow, moon, and flowers) and kachō fūgetsu (flowers, birds, wind, and the moon).
Japanese paintings have always dealt with nature, rendering the gap between the beautiful and terrible aspects of nature into art.
As this is a horizontally long painting, it is divided into sections on the card. This card shows the right end of the painting.
2023-2024 / 300 x 1000 cm /Acrylic and gold leaf on canvas mounted on wood panel",C
MMKTC-071,風神図,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-071_C.jpg,"The Wind God is the god that governs wind. The Wind God and Thunder God folding screen painted by Tawaraya Sōtatsu in the Edo period at Kenninji temple in Kyoto has been copied and reproduced by many painters, including those of Rinpa school. Takashi Murakami's version of the Wind and Thunder Gods has a languid style that is the exact opposite from that of the heroic figures in Sōtatsu's version. According to Murakami, he painted his gods in the context of Zen monk Sengai Gibon’s practice.
2023-2024 / 150 x 264.3 cm /Acrylic, gold leaf, and platinum leaf on canvas mounted on wood panel",C
MMKTC-072,雷神図,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-072_C.jpg,"The Thunder God is the god that governs thunder. The Wind God and Thunder God folding screen painted by Tawaraya Sōtatsu in the Edo period at Kenninji temple in Kyoto has been copied and reproduced by many painters, including those of Rinpa school. Takashi Murakami's version of the Wind and Thunder Gods has a languid style that is the exact opposite from that of the heroic figures in Sōtatsu's version. This kind of cuteness seems indispensable in order to provide solace against Japan’s sever natural disasters.
2024 / 150 × 264.3 cm / Acrylic, platinum leaf, and gold leaf on canvas mounted on wood panel",C
MMKTC-073,かごに入った花束—ピンクのお花—,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-073_C.jpg,"This is an arrangement of a traditional flower basket that appears in the work ""Basket of Flowers"" by the Southern Song dynasty painter Li Song (1166-1264). In this new series, the usual cheerful smiles on Murakami’s characteristic Flowers have transformed into to toothy ones, hinting at an element of danger mixed in with theirunique cuteness.
2024 / 90 x 90.7 cm / Acrylic and gold leaf on canvas mounted on wood panel",C
MMKTC-074,慧可断臂,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-074_C.jpg,"This work is a tribute to the legend that Huike, the second founder of the Zen sect in China, showed his determination to become a disciple of Daruma, the first founder of Zen Buddhism, by cutting off his own left arm. It is meant to show an extremely strong determination and earnest desire to seek enlightenment.
2007 / 100 x 100 cm / Acrylic and platinum leaf on canvas mounted on aluminum frame",C
MMKTC-075,見返り、来迎図,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-075_C.jpg,"This work is based on the national treasure, ""Descent of Amida and Twenty-Five Attendants"", and is a fusion of a copy of the original by a staff art student and Murakami's techniques.
The Amitābha depicted in this work is the ""Standing Amida Nyorai"", the principal object of worship at Eikandō (Zenrin-ji Temple, Muryōju-in), which stands at the foot of Mount Higashiyama in Kyoto. It is also known as the ""Amitābha Looking Back”.
The main character, Amitābha, is depicted enormously in the mikaeri (looking-back) pose, creating an absurd yet fascinating visual flow that asserts dominance over the viewer. The colors are applied using the same ""squeegee work"" technique used in ""The 500 Arhats"", where multiple colors are mixed on and applied through silk screens.
2016 / 300 x 378 cm /Acrylic, gold leaf, and platinum leaf on canvas mounted on aluminum frame",C
MMKTC-076,M.F Collectible Trading Card,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-076_C.jpg,"During the 2019 - 2023 pandemic, NFT art became quite popular. With NFT art, you trade ownership of digital data only, without any physical object.
These images symbolize the pandemic period during which trading cards, collectible cards from card games, etc. were traded at exorbitant prices.
Contextually, this is an art project that chases the newly emerged artistic values of NFT art and collectible cards.
2023-2024 / 40 x 40 cm (108 panels) / Acrylic on canvas mounted on wood panel
There are 108 paintings, each image of which exists as a trading card in a separate series from this one.",C
MMKTC-077,M.F Collectible Trading Card,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-077_C.jpg,"Each of the 108 Flowers paintings is produced by hand. First, each work starts with a small rough sketch by Murakami, the details of which are worked out in digital data to render them in a card-game-style illustration. The data is then submitted for printing and become a card. This is the end of the process for a normal card production, but the challenge of this project is that each illustration is then turned into a painting. The numerous colors are separated in the data, and the rough colors are applied to the canvas with silkscreens. The details are then finished off with airbrush, one by one, to a level of perfection that is worthy of a painting.
There are 108 paintings, each image of which exists as a trading card in a separate series from this one.
2023-2024 / 40 x 40 cm (108 panels) / Acrylic on canvas mounted on wood panel",C
MMKTC-078,M.F Collectible Trading Card,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-078_C.jpg,"The relationship between works of art and the desire to possess them reveals a very deep human karma. Whether it pertains to beauty, greed, or money, the relationship between human nature and art has changed over time.
The desire to own a work of art is proportional to its rarity. Popular works of art are auctioned off and their prices soar because of their popularity, and people get galvanized and go into a frenzy. Once that madness subsides, the true value of the work comes into sharp relief. If the piece is authentic, its popularity will continue to gradually increase and its value will rise. Conversely, a sham will disappear from the market. Please carefully observe the values that survives the test of time.
There are 108 paintings, each image of which exists as a trading card in a separate series from this one.
2023-2024 / 40 x 40 cm (108 panels) / Acrylic on canvas mounted on wood panel",C
MMKTC-079,展覧会をみおえて さよならする前に一言,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-079_C.jpg,"Performing the mysterious dance here is ""Mononoke Flower"", the lead character in the Takashi Murakami Mononoke Kyoto exhibition. This painting also includes JP THE WAVY's lyrics to the theme song for the exhibition, "" Mononoke Kyoto”.
Murakami was so moved by the sight of children dancing to WAVY's music at his child’s dance school performance that he asked WAVY to write the theme song for his exhibition on the spur of the moment. The musician miraculously accepted the request, and that is how the song came to be.
The left speech bubble contains Murakami's words about the exhibition. The right speech bubble depicts the lyrics of ""Mononoke Kyoto"" in Japanese and English.
2023-2024 / Left: 180×97cm, Center: 108.1×97.2cm, Right: 86.8×48.2cm / Acrylic on canvas mounted on wood panel",C
MMKTC-080,五山の送り火,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-080_C.jpg,"Gozan Okuribi (Bonfires on Five Mountains) is a traditional event to send off the ancestral spirits at the end of the Obon Festival. Bonfires are lit on the five mountains in the shapes of Daimonji, Left Daimonji, Myōhō, Funagata, and Torii. This painting is the event’s collaboration with Takashi Murakami Mononoke Kyoto, and the mountains depicted side by side in the tondo panel point to the location of the mountains in each direction, with the moon of the 16th night—August 16, 2024, when the Gozan Okuribi will be held—in the center. Each mountain has a preservation society that protects the traditional event and the mountain itself.
2023-2024 / φ 100cm / Acrylic, gold leaf, and platinum leaf on canvas mounted on wood panel",C
MMKTC-081,提灯 風神,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-081_C.jpg,"Giant lanterns about two meters in length were unveiled at the Takashi Murakami Mononoke Kyoto opening dinner party. On the front are chrysanthemum Flower characters and the flowing-river pattern from the now-familiar Murakami Kōrin series. There are two lanterns that are paired, and this one features the Wind God from Murakami’s new ""Wind God” and “Thunder God"" paintings. The design was entirely hand-painted by Kojima Shōten, a long-established Kyoto chōchin lantern maker.
The cherry blossoms in the background are an installation by floral artist Makoto Azuma; the cherry blossoms were in full bloom on February 2.
2024 / 2300 x 1800 mm",C
MMKTC-082,提灯 雷神,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-082_C.jpg,"Giant lanterns about two meters in length were unveiled at the Takashi Murakami Mononoke Kyoto opening dinner party. On the front are chrysanthemum Flower characters and the flowing-river pattern from the now-familiar Murakami Kōrin series. There are two lanterns that are paired, and this one features the Thunder God from Murakami’s new ""Wind God” and “Thunder God"" paintings. The design was entirely hand-painted by Kojima Shōten, a long-established Kyoto chōchin lantern maker.
The cherry blossoms in the background are an installation by floral artist Makoto Azuma; the cherry blossoms were in full bloom on February 2.
2024 / 2300 x 1800 mm",C
MMKTC-083,雲竜赤変図,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-083_R.jpg,"From 2009 to 2011, for each installment of a serial project in Geijutsu Shincho magazine titled ""Nippon e-awase"", Murakami created a new work in response to a historical artwork selected by the art historian Nobuo Tsuji. This work was completed at an astonishing speed, in 24 hours from start to finish, when Soga Shōhaku’s “Dragon and Clouds” was chosen as the theme. Murakami added a mood of a foreboding storm to the dragon’s hand in the form of dripping paint.
As this is a horizontally long painting, it is divided into sections on the cards. This card shows the left end of the painting.
2010 / 367×1800cm / Acrylic on canvas",R
MMKTC-084,雲竜赤変図,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-084_R.jpg,"Murakami picked up the brush and painted this work himself, based on ""Dragon and Clouds"" by Soga Shōhaku, who was active in Kyoto in the 18th century.
Soga Shōhaku was a painter who was drawn to the Soga school of painting from the Muromachi period that was out of fashion in his time. Declaring himself its successor, he created his unique world of painting.
He is also featured prominently in the book Lineage of Eccentrics by art historian Nobuo Tsuji, who has been a major influence on Takashi Murakami.
As this is a horizontally long painting, it is divided into sections on the cards. This card shows the center-left area of the painting.
2010 / 367 x 1800 cm /Acrylic on canvas",R
MMKTC-085,雲竜赤変図,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-085_R.jpg,"Murakami says that when he was a student, he felt enlightened after reading Lineage of Eccentrics by art historian Nobuo Tsuji, which made him realize what his own cornerstone in the contemporary art world should be.
This work is based on ""Dragon and Clouds"" by Soga Shōhaku, who was active in Kyoto in the 18th century and was also introduced in Lineage of Eccentrics.
Taunted by Nobuo Tsuji, “Why don't you try painting yourself for a change?” Murakami picked up the brush himself and painted this work, saying, “Fine, I’ll do it! Are you happy now?”
As this is a horizontally long painting, it is divided into sections on the cards. This card shows the center-right area of the painting.
2010 / 367cm×1800cm /Acrylic on canvas",R
MMKTC-086,雲竜赤変図,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-086_R.jpg,"Murakami picked up the brush and painted this work himself, based on ""Dragon and Clouds"" by Soga Shōhaku, who was active in Kyoto in the 18th century.
While Shōhaku’s dragon is done in ink, Murakami’s version is painted in red, after Katsushika Hokusai's painting of “Zhong Kui (Shōki), the Demon Queller” also painted in red, the color believed to be effective in warding off illness. Boldly executing the tail with dripping paint, Murakami intended to express the movement of a raging dragon.
As this is a horizontally long painting, it is divided into sections on the cards. This card shows the right end of the painting.
2010 / 367 x 1800 cm /Acrylic on canvas",R
MMKTC-087,手打ち舞台 屏風,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-087_R.jpg,"This is the left side of a folding screen that was unveiled as the backdrop for the stage at the opening ceremony of the Takashi Murakami Mononoke Kyoto exhibition. On the gold and platinum leaf checkered background, the ancient ""Yōgō-no-Matsu"" pine tree and the five mountains of the Gozan Okuribi are depicted in Murakami style. The opening ceremony featured a ""Teuchi"" performance by a group of geikos (Kyoto’s geisha), as well as Kyōmai (traditional Kyoto-style dance) by maikos on this stage.
2023-2024 / 240 x 860 cm / Silver vinyl chloride film printout, matte laminate, plywood
As this is a horizontally design, it is divided into two cards. This card shows the left side of the design.",R
MMKTC-088,手打ち舞台 屏風,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-088_R.jpg,"This is the right side of a folding screen that was unveiled as the backdrop for the stage at the opening ceremony of the Takashi Murakami Mononoke Kyoto exhibition. On the gold and platinum leaf checkered background, the ancient ""Yōgō-no-Matsu"" pine tree and the five mountains of the Gozan Okuribi are depicted in Murakami style. The opening ceremony featured a ""Teuchi"" performance by a group of geikos (Kyoto’s geisha), as well as Kyōmai (traditional Kyoto-style dance) by maikos on this stage.
2023-2024 / 240×860cm / Silver vinyl chloride film printout, matte laminate, plywood
As this is a horizontally long design, it is divided into two cards. This card shows the right side of the design.",R
MMKTC-089,ゲロタンと富士山,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-089_R.jpg,"This is a painting from the exhibition Takashi Murakami Mononoke Kyoto in which Murakami's signature characters Mr. DOB and Tan Tan Bo are painted against the backdrop of Mt. Fuji. A client had ordered this work, but as soon as the exhibition opened, the client asked Murakami to go with a different design, making the artist furious at the unreasonable demand.
All the numbers on the surface of the painting are prime numbers. 727 is one of them, but by pure coincidence.
2023-2024 / 320 x 600 cm / Acrylic on canvas mounted on wood panel
As this is a horizontally long painting, it is divided into two cards. This card shows the left side of the painting.",R
MMKTC-090,ゲロタンと富士山,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-090_R.jpg,"Gerotan is a character that was first introduced at Murakami’s solo exhibition at Fondation Cartier in 2002. When Murakami was 36 years old, his right leg swelled up to 2.5 times its normal size due to gout and, in horror, he gave up drinking and smoking (though he does seem to drink a little now…).
This one was a commissioned painting, but on the opening day of the Kyoto exhibition, the client reached out to say he was not pleased with it, and Murakami is now in the midst of infuriation.
2023-2024 / 320 x 600 cm / Acrylic on canvas mounted on wood panel
As this is a horizontally long painting, it is divided into two cards. This card shows the right side of the painting.",R
MMKTC-091,大文字さま,https://mmktc.kaikaikiki.comassets/images/card/JP-MMKTC-091_R.jpg,"Every year on the night of August 16, a traditional event takes place in Kyoto called Gozan Okuribi. In order so that the spirits of the ancestors who had been welcomed back to this world with the welcome fire earlier in the month can return to the Pure Land without getting lost, torches are lit on the six mountains surrounding the city of Kyoto in the shapes of six Chinese characters or pictures: “Dai (great),” “Myō-Hō (Buddha’s remarkable teaching),” another “Dai” (or “Hidari Daimonji (Daimonji on the left)”), “Funagata (ship form),” and “Toriigata (shrine gate form).” The Daimonji bonfire (“Dai”) is registered as an Intangible Folk Cultural Property of Kyoto City, and this work, “Daimonji-sama”, was created with this event as its theme. The Daimonji fire is lit on Mt. Nyoigatake on the east.
2024",R
